"","spp","Species","unique_id","tissue_age","date","year","location","lfm","time","water_potential"
"732","QUKE","Q. kelloggii","QUKE_New_1_4","new",2020-08-04,2020,"CZO",104.6512714,"midday",-3.49
"733","QUKE","Q. kelloggii","QUKE_New_1_4","new",2020-08-26,2020,"CZO",106.1939749,"midday",-3.691
"734","QUKE","Q. kelloggii","QUKE_New_1_4","new",2020-10-19,2020,"SEKI",89.25745619,"midday",-4.122
"735","QUKE","Q. kelloggii","QUKE_New_1_5","new",2020-08-04,2020,"CZO",94.54095081,"midday",-2.545
"736","QUKE","Q. kelloggii","QUKE_New_1_5","new",2020-08-26,2020,"CZO",103.3352938,"midday",-3.203
"737","QUKE","Q. kelloggii","QUKE_New_1_5","new",2020-10-19,2020,"SEKI",88.51532282,"midday",-3.9305
"738","QUKE","Q. kelloggii","QUKE_New_1_6","new",2020-08-04,2020,"CZO",93.17393413,"midday",-3.115
"739","QUKE","Q. kelloggii","QUKE_New_1_6","new",2020-08-26,2020,"CZO",89.31427893,"midday",-3.061
"740","QUKE","Q. kelloggii","QUKE_New_1_6","new",2020-10-19,2020,"SEKI",78.80889837,"midday",-2.4995
"741","QUKE","Q. kelloggii","QUKE_old_1_1.1","new",2021-06-16,2021,"CZO",186.6985534,"midday",-1.895
"742","QUKE","Q. kelloggii","QUKE_old_1_1.1","new",2021-07-08,2021,"CZO",69.57057443,"midday",-2.9
"743","QUKE","Q. kelloggii","QUKE_old_1_1.1","new",2021-07-30,2021,"CZO",107.7238093,"midday",-3.52
"744","QUKE","Q. kelloggii","QUKE_old_1_1.1","new",2021-08-19,2021,"CZO",101.6199305,"midday",-3.68
"745","QUKE","Q. kelloggii","QUKE_old_1_1.1","new",2021-09-16,2021,"CZO",101.2242525,"midday",-4.383333333
"746","QUKE","Q. kelloggii","QUKE_old_1_1.1","new",2021-10-16,2021,"CZO",101.5393922,"midday",-3.415
"747","QUKE","Q. kelloggii","QUKE_old_1_1.2","new",2021-06-16,2021,"CZO",128.8229489,"midday",-2.16
"748","QUKE","Q. kelloggii","QUKE_old_1_1.2","new",2021-07-08,2021,"CZO",111.499029,"midday",-2.83
"749","QUKE","Q. kelloggii","QUKE_old_1_1.2","new",2021-07-30,2021,"CZO",98.25927324,"midday",-3.205
"750","QUKE","Q. kelloggii","QUKE_old_1_1.2","new",2021-08-19,2021,"CZO",94.76302125,"midday",-3.355
"751","QUKE","Q. kelloggii","QUKE_old_1_1.2","new",2021-09-16,2021,"CZO",89.70374465,"midday",-3.076666667
"752","QUKE","Q. kelloggii","QUKE_old_1_1.2","new",2021-10-16,2021,"CZO",94.44287143,"midday",-3.31
"753","QUKE","Q. kelloggii","QUKE_old_1_1.3","new",2021-06-16,2021,"CZO",128.5107551,"midday",-2.375
"754","QUKE","Q. kelloggii","QUKE_old_1_1.3","new",2021-07-08,2021,"CZO",106.3207743,"midday",-3.65
"755","QUKE","Q. kelloggii","QUKE_old_1_1.3","new",2021-07-30,2021,"CZO",94.5972857,"midday",-4.145
"756","QUKE","Q. kelloggii","QUKE_old_1_1.3","new",2021-08-19,2021,"CZO",90.06370191,"midday",-3.753333333
"757","QUKE","Q. kelloggii","QUKE_old_1_1.3","new",2021-09-16,2021,"CZO",85.16810809,"midday",-4.425
"758","QUKE","Q. kelloggii","QUKE_old_1_1.3","new",2021-10-16,2021,"CZO",104.1753552,"midday",-3.99
"759","QUKE","Q. kelloggii","QUKE_old_1_1.4","new",2021-06-16,2021,"CZO",98.14276514,"midday",-3.586666667
"760","QUKE","Q. kelloggii","QUKE_old_1_1.4","new",2021-07-08,2021,"CZO",111.7130933,"midday",-3.66
"761","QUKE","Q. kelloggii","QUKE_old_1_1.4","new",2021-07-30,2021,"CZO",94.18793556,"midday",-3.86
"762","QUKE","Q. kelloggii","QUKE_old_1_1.4","new",2021-08-19,2021,"CZO",89.06004205,"midday",-3.54
"763","QUKE","Q. kelloggii","QUKE_old_1_1.4","new",2021-09-16,2021,"CZO",90.0102496,"midday",-4.115
"764","QUKE","Q. kelloggii","QUKE_old_1_1.4","new",2021-10-16,2021,"CZO",108.1937779,"midday",-3.52
"765","QUKE","Q. kelloggii","QUKE_old_1_1.5","new",2021-06-16,2021,"CZO",221.6198325,"midday",-1.69
"766","QUKE","Q. kelloggii","QUKE_old_1_1.5","new",2021-07-08,2021,"CZO",117.004306,"midday",-2.99
"767","QUKE","Q. kelloggii","QUKE_old_1_1.5","new",2021-07-30,2021,"CZO",108.3156145,"midday",-3.235
"768","QUKE","Q. kelloggii","QUKE_old_1_1.5","new",2021-08-19,2021,"CZO",97.65226671,"midday",-3.01
"769","QUKE","Q. kelloggii","QUKE_old_1_1.5","new",2021-09-16,2021,"CZO",106.3481037,"midday",-2.735
"770","QUKE","Q. kelloggii","QUKE_old_1_1.6","new",2021-06-16,2021,"CZO",208.8373526,"midday",-1.716666667
"771","QUKE","Q. kelloggii","QUKE_old_1_1.6","new",2021-07-08,2021,"CZO",122.6487504,"midday",-2.735
"772","QUKE","Q. kelloggii","QUKE_old_1_1.6","new",2021-07-30,2021,"CZO",90.28462412,"midday",-3.075
"773","QUKE","Q. kelloggii","QUKE_old_1_1.6","new",2021-08-19,2021,"CZO",90.6104442,"midday",-3.09
"774","QUKE","Q. kelloggii","QUKE_old_1_1.6","new",2021-09-16,2021,"CZO",92.36416696,"midday",-3.67
"775","QUKE","Q. kelloggii","QUKE_old_1_1.6","new",2021-10-16,2021,"CZO",101.9237184,"midday",-3.04
