species,mwp,ilfm,study,intercept,slope,min_lfm,max_lfm,min_wp,max_wp,min_ilfm,intercept_lfm,maxlfm_minwp,sp_code,max_rooting_depth_m,plc50_stem,psi_tlp,ldmc,sla,sla_try_units,swc,lma,psimin_pd,psimin_md,functional_type,growth_form,leaf_habit,rwc_at_tlp,reference_if_not_try_p50,reference_if_not_try_trait,swc_g_calc,sla_calc,min_pd,max_pd,psi_z,sla_z
PSEMEN,-2.48,0.8899015185056146,Pepperwood,0.7559364684047964,-0.06444809621578443,1.123275069,1.427350427,-2.75,-1.01,0.890253890251703,1.3228624914871947,4.177350427,PSEMEN,2.4,-3.786,-2.79,0.519,63.51748677,6.351748677,0.932869445,5.61,-1.23,-2.06,gymnosperm,tree,NA,NA,"Condo and Reinhardt, 2019",P50,0.481,0.17825311942959002,-1.65,-0.31,0.26209160389221614,-0.05960273059462475
PSEMEN,-1.83,0.8660170521494182,Pepperwood,0.7559364684047964,-0.06444809621578443,1.123275069,1.427350427,-2.75,-1.01,0.890253890251703,1.3228624914871947,4.177350427,PSEMEN,2.4,-3.786,-2.79,0.519,63.51748677,6.351748677,0.932869445,5.61,-1.23,-2.06,gymnosperm,tree,NA,NA,"Condo and Reinhardt, 2019",P50,0.481,0.17825311942959002,-1.65,-0.31,0.7356982581592806,-0.05960273059462475
PSEMEN,-2.3,0.7647232685163857,Pepperwood,0.7559364684047964,-0.06444809621578443,1.123275069,1.427350427,-2.75,-1.01,0.890253890251703,1.3228624914871947,4.177350427,PSEMEN,2.4,-3.786,-2.79,0.519,63.51748677,6.351748677,0.932869445,5.61,-1.23,-2.06,gymnosperm,tree,NA,NA,"Condo and Reinhardt, 2019",P50,0.481,0.17825311942959002,-1.65,-0.31,0.39324421584309566,-0.05960273059462475
PSEMEN,-2.23,0.8225575775025245,Pepperwood,0.7559364684047964,-0.06444809621578443,1.123275069,1.427350427,-2.75,-1.01,0.890253890251703,1.3228624914871947,4.177350427,PSEMEN,2.4,-3.786,-2.79,0.519,63.51748677,6.351748677,0.932869445,5.61,-1.23,-2.06,gymnosperm,tree,NA,NA,"Condo and Reinhardt, 2019",P50,0.481,0.17825311942959002,-1.65,-0.31,0.4442480093795486,-0.05960273059462475
PSEMEN,-1.01,0.700598802567213,Pepperwood,0.7559364684047964,-0.06444809621578443,1.123275069,1.427350427,-2.75,-1.01,0.890253890251703,1.3228624914871947,4.177350427,PSEMEN,2.4,-3.786,-2.79,0.519,63.51748677,6.351748677,0.932869445,5.61,-1.23,-2.06,gymnosperm,tree,NA,NA,"Condo and Reinhardt, 2019",P50,0.481,0.17825311942959002,-1.65,-0.31,1.3331712681577312,-0.05960273059462475
QUEAGR,-1.48,0.8652968038169399,Pepperwood,0.8255126054812163,-0.1949603325652723,0.427924590433852,1.8436,-5.033,-0.28,2.3368603308964984,1.2113685404198882,6.8766,QUEAGR,10.7,-4.32,-2.58,0.2332,60.97817065,6.097817065,0.80261379,9.89,NA,-3.12,angiosperm,tree,NA,NA,"Chacon et al, 2020",TLP,0.7668,0.10111223458038422,-3.25825,-0.109333333333333,0.9907172258415462,-0.14899763450830403
QUEAGR,-2.83,1.5372790161414298,StuntRanch,0.8255126054812163,-0.1949603325652723,0.427924590433852,1.8436,-5.033,-0.28,2.3368603308964984,1.2113685404198882,6.8766,QUEAGR,10.7,-4.32,-2.58,0.2332,60.97817065,6.097817065,0.80261379,9.89,NA,-3.12,angiosperm,tree,NA,NA,"Chacon et al, 2020",TLP,0.7668,0.10111223458038422,-3.25825,-0.109333333333333,0.0070726362099505285,-0.14899763450830403
QUEAGR,-2.21666666666667,0.5717356400142865,Sedgwick,0.8255126054812163,-0.1949603325652723,0.427924590433852,1.8436,-5.033,-0.28,2.3368603308964984,1.2113685404198882,6.8766,QUEAGR,10.7,-4.32,-2.58,0.2332,60.97817065,6.097817065,0.80261379,9.89,NA,-3.12,angiosperm,tree,NA,NA,"Chacon et al, 2020",TLP,0.7668,0.10111223458038422,-3.25825,-0.109333333333333,0.453963017672204,-0.14899763450830403
QUEAGR,-2.96633333333333,1.4111375710342935,Sedgwick,0.8255126054812163,-0.1949603325652723,0.427924590433852,1.8436,-5.033,-0.28,2.3368603308964984,1.2113685404198882,6.8766,QUEAGR,10.7,-4.32,-2.58,0.2332,60.97817065,6.097817065,0.80261379,9.89,NA,-3.12,angiosperm,tree,NA,NA,"Chacon et al, 2020",TLP,0.7668,0.10111223458038422,-3.25825,-0.109333333333333,-0.09226332358247227,-0.14899763450830403
QUEAGR,-2.52,1.43348623853211,StuntRanch,0.8255126054812163,-0.1949603325652723,0.427924590433852,1.8436,-5.033,-0.28,2.3368603308964984,1.2113685404198882,6.8766,QUEAGR,10.7,-4.32,-2.58,0.2332,60.97817065,6.097817065,0.80261379,9.89,NA,-3.12,angiosperm,tree,NA,NA,"Chacon et al, 2020",TLP,0.7668,0.10111223458038422,-3.25825,-0.109333333333333,0.2329465790142429,-0.14899763450830403
QUEAGR,-3.7614,1.8519174509569507,Sedgwick,0.8255126054812163,-0.1949603325652723,0.427924590433852,1.8436,-5.033,-0.28,2.3368603308964984,1.2113685404198882,6.8766,QUEAGR,10.7,-4.32,-2.58,0.2332,60.97817065,6.097817065,0.80261379,9.89,NA,-3.12,angiosperm,tree,NA,NA,"Chacon et al, 2020",TLP,0.7668,0.10111223458038422,-3.25825,-0.109333333333333,-0.6715692680736555,-0.14899763450830403
QUEAGR,-1.78,1.1615471547450025,Pepperwood,0.8255126054812163,-0.1949603325652723,0.427924590433852,1.8436,-5.033,-0.28,2.3368603308964984,1.2113685404198882,6.8766,QUEAGR,10.7,-4.32,-2.58,0.2332,60.97817065,6.097817065,0.80261379,9.89,NA,-3.12,angiosperm,tree,NA,NA,"Chacon et al, 2020",TLP,0.7668,0.10111223458038422,-3.25825,-0.109333333333333,0.7721295392567471,-0.14899763450830403
QUEAGR,-4.946,2.0170535525853057,Sedgwick,0.8255126054812163,-0.1949603325652723,0.427924590433852,1.8436,-5.033,-0.28,2.3368603308964984,1.2113685404198882,6.8766,QUEAGR,10.7,-4.32,-2.58,0.2332,60.97817065,6.097817065,0.80261379,9.89,NA,-3.12,angiosperm,tree,NA,NA,"Chacon et al, 2020",TLP,0.7668,0.10111223458038422,-3.25825,-0.109333333333333,-1.5346991798348317,-0.14899763450830403
QUEAGR,-1.24,0.8098739508133584,StuntRanch,0.8255126054812163,-0.1949603325652723,0.427924590433852,1.8436,-5.033,-0.28,2.3368603308964984,1.2113685404198882,6.8766,QUEAGR,10.7,-4.32,-2.58,0.2332,60.97817065,6.097817065,0.80261379,9.89,NA,-3.12,angiosperm,tree,NA,NA,"Chacon et al, 2020",TLP,0.7668,0.10111223458038422,-3.25825,-0.109333333333333,1.1655873751093855,-0.14899763450830403
QUEAGR,-3.72,1.450536698578474,StuntRanch,0.8255126054812163,-0.1949603325652723,0.427924590433852,1.8436,-5.033,-0.28,2.3368603308964984,1.2113685404198882,6.8766,QUEAGR,10.7,-4.32,-2.58,0.2332,60.97817065,6.097817065,0.80261379,9.89,NA,-3.12,angiosperm,tree,NA,NA,"Chacon et al, 2020",TLP,0.7668,0.10111223458038422,-3.25825,-0.109333333333333,-0.6414041673249533,-0.14899763450830403
QUEAGR,-1.65,1.0857763300760044,StuntRanch,0.8255126054812163,-0.1949603325652723,0.427924590433852,1.8436,-5.033,-0.28,2.3368603308964984,1.2113685404198882,6.8766,QUEAGR,10.7,-4.32,-2.58,0.2332,60.97817065,6.097817065,0.80261379,9.89,NA,-3.12,angiosperm,tree,NA,NA,"Chacon et al, 2020",TLP,0.7668,0.10111223458038422,-3.25825,-0.109333333333333,0.8668508701101602,-0.14899763450830403
QUEAGR,-3.2,1.74487313525234,Sedgwick,0.8255126054812163,-0.1949603325652723,0.427924590433852,1.8436,-5.033,-0.28,2.3368603308964984,1.2113685404198882,6.8766,QUEAGR,10.7,-4.32,-2.58,0.2332,60.97817065,6.097817065,0.80261379,9.89,NA,-3.12,angiosperm,tree,NA,NA,"Chacon et al, 2020",TLP,0.7668,0.10111223458038422,-3.25825,-0.109333333333333,-0.26251884391130165,-0.14899763450830403
QUEAGR,-1.65,1.1132076571463263,Pepperwood,0.8255126054812163,-0.1949603325652723,0.427924590433852,1.8436,-5.033,-0.28,2.3368603308964984,1.2113685404198882,6.8766,QUEAGR,10.7,-4.32,-2.58,0.2332,60.97817065,6.097817065,0.80261379,9.89,NA,-3.12,angiosperm,tree,NA,NA,"Chacon et al, 2020",TLP,0.7668,0.10111223458038422,-3.25825,-0.109333333333333,0.8668508701101602,-0.14899763450830403
QUEAGR,-3.5,1.2449834558817234,Pepperwood,0.8255126054812163,-0.1949603325652723,0.427924590433852,1.8436,-5.033,-0.28,2.3368603308964984,1.2113685404198882,6.8766,QUEAGR,10.7,-4.32,-2.58,0.2332,60.97817065,6.097817065,0.80261379,9.89,NA,-3.12,angiosperm,tree,NA,NA,"Chacon et al, 2020",TLP,0.7668,0.10111223458038422,-3.25825,-0.109333333333333,-0.4811065304961006,-0.14899763450830403
QUEAGR,-4.1,1.8035087188053829,Sedgwick,0.8255126054812163,-0.1949603325652723,0.427924590433852,1.8436,-5.033,-0.28,2.3368603308964984,1.2113685404198882,6.8766,QUEAGR,10.7,-4.32,-2.58,0.2332,60.97817065,6.097817065,0.80261379,9.89,NA,-3.12,angiosperm,tree,NA,NA,"Chacon et al, 2020",TLP,0.7668,0.10111223458038422,-3.25825,-0.109333333333333,-0.9182819036656984,-0.14899763450830403
QUEAGR,-1.86,1.3363624214887078,StuntRanch,0.8255126054812163,-0.1949603325652723,0.427924590433852,1.8436,-5.033,-0.28,2.3368603308964984,1.2113685404198882,6.8766,QUEAGR,10.7,-4.32,-2.58,0.2332,60.97817065,6.097817065,0.80261379,9.89,NA,-3.12,angiosperm,tree,NA,NA,"Chacon et al, 2020",TLP,0.7668,0.10111223458038422,-3.25825,-0.109333333333333,0.7138394895008007,-0.14899763450830403
QUEAGR,-4.14,1.4386419220256077,StuntRanch,0.8255126054812163,-0.1949603325652723,0.427924590433852,1.8436,-5.033,-0.28,2.3368603308964984,1.2113685404198882,6.8766,QUEAGR,10.7,-4.32,-2.58,0.2332,60.97817065,6.097817065,0.80261379,9.89,NA,-3.12,angiosperm,tree,NA,NA,"Chacon et al, 2020",TLP,0.7668,0.10111223458038422,-3.25825,-0.109333333333333,-0.9474269285436716,-0.14899763450830403
QUEAGR,-1.59,0.5424170101974398,StuntRanch,0.8255126054812163,-0.1949603325652723,0.427924590433852,1.8436,-5.033,-0.28,2.3368603308964984,1.2113685404198882,6.8766,QUEAGR,10.7,-4.32,-2.58,0.2332,60.97817065,6.097817065,0.80261379,9.89,NA,-3.12,angiosperm,tree,NA,NA,"Chacon et al, 2020",TLP,0.7668,0.10111223458038422,-3.25825,-0.109333333333333,0.9105684074271198,-0.14899763450830403
QUEAGR,-3.67633333333333,1.7798267159633336,Sedgwick,0.8255126054812163,-0.1949603325652723,0.427924590433852,1.8436,-5.033,-0.28,2.3368603308964984,1.2113685404198882,6.8766,QUEAGR,10.7,-4.32,-2.58,0.2332,60.97817065,6.097817065,0.80261379,9.89,NA,-3.12,angiosperm,tree,NA,NA,"Chacon et al, 2020",TLP,0.7668,0.10111223458038422,-3.25825,-0.109333333333333,-0.6095875151664966,-0.14899763450830403
QUEAGR,-1.61575,1.6973791601993204,Sedgwick,0.8255126054812163,-0.1949603325652723,0.427924590433852,1.8436,-5.033,-0.28,2.3368603308964984,1.2113685404198882,6.8766,QUEAGR,10.7,-4.32,-2.58,0.2332,60.97817065,6.097817065,0.80261379,9.89,NA,-3.12,angiosperm,tree,NA,NA,"Chacon et al, 2020",TLP,0.7668,0.10111223458038422,-3.25825,-0.109333333333333,0.8918062976619247,-0.14899763450830403
QUEAGR,-1.41,1.1407711613050422,StuntRanch,0.8255126054812163,-0.1949603325652723,0.427924590433852,1.8436,-5.033,-0.28,2.3368603308964984,1.2113685404198882,6.8766,QUEAGR,10.7,-4.32,-2.58,0.2332,60.97817065,6.097817065,0.80261379,9.89,NA,-3.12,angiosperm,tree,NA,NA,"Chacon et al, 2020",TLP,0.7668,0.10111223458038422,-3.25825,-0.109333333333333,1.0417210193779993,-0.14899763450830403
QUEAGR,-1.59,1.5337423312883436,StuntRanch,0.8255126054812163,-0.1949603325652723,0.427924590433852,1.8436,-5.033,-0.28,2.3368603308964984,1.2113685404198882,6.8766,QUEAGR,10.7,-4.32,-2.58,0.2332,60.97817065,6.097817065,0.80261379,9.89,NA,-3.12,angiosperm,tree,NA,NA,"Chacon et al, 2020",TLP,0.7668,0.10111223458038422,-3.25825,-0.109333333333333,0.9105684074271198,-0.14899763450830403
QUEAGR,-1.86,0.9805844283192784,StuntRanch,0.8255126054812163,-0.1949603325652723,0.427924590433852,1.8436,-5.033,-0.28,2.3368603308964984,1.2113685404198882,6.8766,QUEAGR,10.7,-4.32,-2.58,0.2332,60.97817065,6.097817065,0.80261379,9.89,NA,-3.12,angiosperm,tree,NA,NA,"Chacon et al, 2020",TLP,0.7668,0.10111223458038422,-3.25825,-0.109333333333333,0.7138394895008007,-0.14899763450830403
QUEAGR,-3.93,1.5527950310559009,StuntRanch,0.8255126054812163,-0.1949603325652723,0.427924590433852,1.8436,-5.033,-0.28,2.3368603308964984,1.2113685404198882,6.8766,QUEAGR,10.7,-4.32,-2.58,0.2332,60.97817065,6.097817065,0.80261379,9.89,NA,-3.12,angiosperm,tree,NA,NA,"Chacon et al, 2020",TLP,0.7668,0.10111223458038422,-3.25825,-0.109333333333333,-0.7944155479343126,-0.14899763450830403
QUEAGR,-2.22933333333333,0.761979832403112,Sedgwick,0.8255126054812163,-0.1949603325652723,0.427924590433852,1.8436,-5.033,-0.28,2.3368603308964984,1.2113685404198882,6.8766,QUEAGR,10.7,-4.32,-2.58,0.2332,60.97817065,6.097817065,0.80261379,9.89,NA,-3.12,angiosperm,tree,NA,NA,"Chacon et al, 2020",TLP,0.7668,0.10111223458038422,-3.25825,-0.109333333333333,0.44473375979418406,-0.14899763450830403
QUEAGR,-3.43,1.4664401333411723,Pepperwood,0.8255126054812163,-0.1949603325652723,0.427924590433852,1.8436,-5.033,-0.28,2.3368603308964984,1.2113685404198882,6.8766,QUEAGR,10.7,-4.32,-2.58,0.2332,60.97817065,6.097817065,0.80261379,9.89,NA,-3.12,angiosperm,tree,NA,NA,"Chacon et al, 2020",TLP,0.7668,0.10111223458038422,-3.25825,-0.109333333333333,-0.43010273695964757,-0.14899763450830403
QUEAGR,-3.03,1.2570619651335686,Pepperwood,0.8255126054812163,-0.1949603325652723,0.427924590433852,1.8436,-5.033,-0.28,2.3368603308964984,1.2113685404198882,6.8766,QUEAGR,10.7,-4.32,-2.58,0.2332,60.97817065,6.097817065,0.80261379,9.89,NA,-3.12,angiosperm,tree,NA,NA,"Chacon et al, 2020",TLP,0.7668,0.10111223458038422,-3.25825,-0.109333333333333,-0.1386524881799153,-0.14899763450830403
QUEAGR,-1.72,0.6909894969596462,StuntRanch,0.8255126054812163,-0.1949603325652723,0.427924590433852,1.8436,-5.033,-0.28,2.3368603308964984,1.2113685404198882,6.8766,QUEAGR,10.7,-4.32,-2.58,0.2332,60.97817065,6.097817065,0.80261379,9.89,NA,-3.12,angiosperm,tree,NA,NA,"Chacon et al, 2020",TLP,0.7668,0.10111223458038422,-3.25825,-0.109333333333333,0.8158470765737069,-0.14899763450830403
QUEAGR,-3.085,1.9487685125563408,Sedgwick,0.8255126054812163,-0.1949603325652723,0.427924590433852,1.8436,-5.033,-0.28,2.3368603308964984,1.2113685404198882,6.8766,QUEAGR,10.7,-4.32,-2.58,0.2332,60.97817065,6.097817065,0.80261379,9.89,NA,-3.12,angiosperm,tree,NA,NA,"Chacon et al, 2020",TLP,0.7668,0.10111223458038422,-3.25825,-0.109333333333333,-0.17872689738712855,-0.14899763450830403
QUEAGR,-2.44433333333333,1.678706607082281,Sedgwick,0.8255126054812163,-0.1949603325652723,0.427924590433852,1.8436,-5.033,-0.28,2.3368603308964984,1.2113685404198882,6.8766,QUEAGR,10.7,-4.32,-2.58,0.2332,60.97817065,6.097817065,0.80261379,9.89,NA,-3.12,angiosperm,tree,NA,NA,"Chacon et al, 2020",TLP,0.7668,0.10111223458038422,-3.25825,-0.109333333333333,0.28807925107507787,-0.14899763450830403
QUEAGR,-3.79,1.4976785981728322,StuntRanch,0.8255126054812163,-0.1949603325652723,0.427924590433852,1.8436,-5.033,-0.28,2.3368603308964984,1.2113685404198882,6.8766,QUEAGR,10.7,-4.32,-2.58,0.2332,60.97817065,6.097817065,0.80261379,9.89,NA,-3.12,angiosperm,tree,NA,NA,"Chacon et al, 2020",TLP,0.7668,0.10111223458038422,-3.25825,-0.109333333333333,-0.6924079608614063,-0.14899763450830403
QUEAGR,-4.0285,1.970641342273802,Sedgwick,0.8255126054812163,-0.1949603325652723,0.427924590433852,1.8436,-5.033,-0.28,2.3368603308964984,1.2113685404198882,6.8766,QUEAGR,10.7,-4.32,-2.58,0.2332,60.97817065,6.097817065,0.80261379,9.89,NA,-3.12,angiosperm,tree,NA,NA,"Chacon et al, 2020",TLP,0.7668,0.10111223458038422,-3.25825,-0.109333333333333,-0.8661851716963216,-0.14899763450830403
QUEAGR,-2.69,1.3674278681799537,StuntRanch,0.8255126054812163,-0.1949603325652723,0.427924590433852,1.8436,-5.033,-0.28,2.3368603308964984,1.2113685404198882,6.8766,QUEAGR,10.7,-4.32,-2.58,0.2332,60.97817065,6.097817065,0.80261379,9.89,NA,-3.12,angiosperm,tree,NA,NA,"Chacon et al, 2020",TLP,0.7668,0.10111223458038422,-3.25825,-0.109333333333333,0.10908022328285683,-0.14899763450830403
QUEAGR,-4.38333333333333,1.9292851652574927,Sedgwick,0.8255126054812163,-0.1949603325652723,0.427924590433852,1.8436,-5.033,-0.28,2.3368603308964984,1.2113685404198882,6.8766,QUEAGR,10.7,-4.32,-2.58,0.2332,60.97817065,6.097817065,0.80261379,9.89,NA,-3.12,angiosperm,tree,NA,NA,"Chacon et al, 2020",TLP,0.7668,0.10111223458038422,-3.25825,-0.109333333333333,-1.1247258298846732,-0.14899763450830403
QUEAGR,-4.1634,2.1570892289922026,Sedgwick,0.8255126054812163,-0.1949603325652723,0.427924590433852,1.8436,-5.033,-0.28,2.3368603308964984,1.2113685404198882,6.8766,QUEAGR,10.7,-4.32,-2.58,0.2332,60.97817065,6.097817065,0.80261379,9.89,NA,-3.12,angiosperm,tree,NA,NA,"Chacon et al, 2020",TLP,0.7668,0.10111223458038422,-3.25825,-0.109333333333333,-0.9644767680972863,-0.14899763450830403
QUEAGR,-1.93,1.2961762799740766,StuntRanch,0.8255126054812163,-0.1949603325652723,0.427924590433852,1.8436,-5.033,-0.28,2.3368603308964984,1.2113685404198882,6.8766,QUEAGR,10.7,-4.32,-2.58,0.2332,60.97817065,6.097817065,0.80261379,9.89,NA,-3.12,angiosperm,tree,NA,NA,"Chacon et al, 2020",TLP,0.7668,0.10111223458038422,-3.25825,-0.109333333333333,0.6628356959643477,-0.14899763450830403
QUEAGR,-3.79,1.5691197238349286,StuntRanch,0.8255126054812163,-0.1949603325652723,0.427924590433852,1.8436,-5.033,-0.28,2.3368603308964984,1.2113685404198882,6.8766,QUEAGR,10.7,-4.32,-2.58,0.2332,60.97817065,6.097817065,0.80261379,9.89,NA,-3.12,angiosperm,tree,NA,NA,"Chacon et al, 2020",TLP,0.7668,0.10111223458038422,-3.25825,-0.109333333333333,-0.6924079608614063,-0.14899763450830403
QUEAGR,-3.24,1.4532771399505884,StuntRanch,0.8255126054812163,-0.1949603325652723,0.427924590433852,1.8436,-5.033,-0.28,2.3368603308964984,1.2113685404198882,6.8766,QUEAGR,10.7,-4.32,-2.58,0.2332,60.97817065,6.097817065,0.80261379,9.89,NA,-3.12,angiosperm,tree,NA,NA,"Chacon et al, 2020",TLP,0.7668,0.10111223458038422,-3.25825,-0.109333333333333,-0.2916638687892749,-0.14899763450830403
QUEAGR,-1.42,0.95140664945090625,Pepperwood,0.8255126054812163,-0.1949603325652723,0.427924590433852,1.8436,-5.033,-0.28,2.3368603308964984,1.2113685404198882,6.8766,QUEAGR,10.7,-4.32,-2.58,0.2332,60.97817065,6.097817065,0.80261379,9.89,NA,-3.12,angiosperm,tree,NA,NA,"Chacon et al, 2020",TLP,0.7668,0.10111223458038422,-3.25825,-0.109333333333333,1.034434763158506,-0.14899763450830403
QUEAGR,-4.201,2.0035867383241306,Sedgwick,0.8255126054812163,-0.1949603325652723,0.427924590433852,1.8436,-5.033,-0.28,2.3368603308964984,1.2113685404198882,6.8766,QUEAGR,10.7,-4.32,-2.58,0.2332,60.97817065,6.097817065,0.80261379,9.89,NA,-3.12,angiosperm,tree,NA,NA,"Chacon et al, 2020",TLP,0.7668,0.10111223458038422,-3.25825,-0.109333333333333,-0.9918730914825806,-0.14899763450830403
QUEAGR,-4,1.4543339150668997,StuntRanch,0.8255126054812163,-0.1949603325652723,0.427924590433852,1.8436,-5.033,-0.28,2.3368603308964984,1.2113685404198882,6.8766,QUEAGR,10.7,-4.32,-2.58,0.2332,60.97817065,6.097817065,0.80261379,9.89,NA,-3.12,angiosperm,tree,NA,NA,"Chacon et al, 2020",TLP,0.7668,0.10111223458038422,-3.25825,-0.109333333333333,-0.8454193414707656,-0.14899763450830403
QUEAGR,-3.0824,1.5279159047474855,Sedgwick,0.8255126054812163,-0.1949603325652723,0.427924590433852,1.8436,-5.033,-0.28,2.3368603308964984,1.2113685404198882,6.8766,QUEAGR,10.7,-4.32,-2.58,0.2332,60.97817065,6.097817065,0.80261379,9.89,NA,-3.12,angiosperm,tree,NA,NA,"Chacon et al, 2020",TLP,0.7668,0.10111223458038422,-3.25825,-0.109333333333333,-0.17683247077006017,-0.14899763450830403
QUEAGR,-2.064,1.4024527105621092,Sedgwick,0.8255126054812163,-0.1949603325652723,0.427924590433852,1.8436,-5.033,-0.28,2.3368603308964984,1.2113685404198882,6.8766,QUEAGR,10.7,-4.32,-2.58,0.2332,60.97817065,6.097817065,0.80261379,9.89,NA,-3.12,angiosperm,tree,NA,NA,"Chacon et al, 2020",TLP,0.7668,0.10111223458038422,-3.25825,-0.109333333333333,0.5651998626231374,-0.14899763450830403
QUEAGR,-2.122,1.431391481600686,Sedgwick,0.8255126054812163,-0.1949603325652723,0.427924590433852,1.8436,-5.033,-0.28,2.3368603308964984,1.2113685404198882,6.8766,QUEAGR,10.7,-4.32,-2.58,0.2332,60.97817065,6.097817065,0.80261379,9.89,NA,-3.12,angiosperm,tree,NA,NA,"Chacon et al, 2020",TLP,0.7668,0.10111223458038422,-3.25825,-0.109333333333333,0.5229395765500764,-0.14899763450830403
QUEAGR,-2.683,1.3599530831099185,Sedgwick,0.8255126054812163,-0.1949603325652723,0.427924590433852,1.8436,-5.033,-0.28,2.3368603308964984,1.2113685404198882,6.8766,QUEAGR,10.7,-4.32,-2.58,0.2332,60.97817065,6.097817065,0.80261379,9.89,NA,-3.12,angiosperm,tree,NA,NA,"Chacon et al, 2020",TLP,0.7668,0.10111223458038422,-3.25825,-0.109333333333333,0.11418060263650222,-0.14899763450830403
QUEAGR,-2.5075,2.0311364387182027,Sedgwick,0.8255126054812163,-0.1949603325652723,0.427924590433852,1.8436,-5.033,-0.28,2.3368603308964984,1.2113685404198882,6.8766,QUEAGR,10.7,-4.32,-2.58,0.2332,60.97817065,6.097817065,0.80261379,9.89,NA,-3.12,angiosperm,tree,NA,NA,"Chacon et al, 2020",TLP,0.7668,0.10111223458038422,-3.25825,-0.109333333333333,0.24205439928860964,-0.14899763450830403
QUEAGR,-1.68,0.937765204688712,Pepperwood,0.8255126054812163,-0.1949603325652723,0.427924590433852,1.8436,-5.033,-0.28,2.3368603308964984,1.2113685404198882,6.8766,QUEAGR,10.7,-4.32,-2.58,0.2332,60.97817065,6.097817065,0.80261379,9.89,NA,-3.12,angiosperm,tree,NA,NA,"Chacon et al, 2020",TLP,0.7668,0.10111223458038422,-3.25825,-0.109333333333333,0.8449921014516802,-0.14899763450830403
QUEAGR,-0.96,1.0458715594986954,Pepperwood,0.8255126054812163,-0.1949603325652723,0.427924590433852,1.8436,-5.033,-0.28,2.3368603308964984,1.2113685404198882,6.8766,QUEAGR,10.7,-4.32,-2.58,0.2332,60.97817065,6.097817065,0.80261379,9.89,NA,-3.12,angiosperm,tree,NA,NA,"Chacon et al, 2020",TLP,0.7668,0.10111223458038422,-3.25825,-0.109333333333333,1.3696025492551978,-0.14899763450830403
QUEAGR,-0.28,0.6875834446111504,Pepperwood,0.8255126054812163,-0.1949603325652723,0.427924590433852,1.8436,-5.033,-0.28,2.3368603308964984,1.2113685404198882,6.8766,QUEAGR,10.7,-4.32,-2.58,0.2332,60.97817065,6.097817065,0.80261379,9.89,NA,-3.12,angiosperm,tree,NA,NA,"Chacon et al, 2020",TLP,0.7668,0.10111223458038422,-3.25825,-0.109333333333333,1.8650679721807424,-0.14899763450830403
QUEAGR,-2.87666666666667,1.7117337103200103,Sedgwick,0.8255126054812163,-0.1949603325652723,0.427924590433852,1.8436,-5.033,-0.28,2.3368603308964984,1.2113685404198882,6.8766,QUEAGR,10.7,-4.32,-2.58,0.2332,60.97817065,6.097817065,0.80261379,9.89,NA,-3.12,angiosperm,tree,NA,NA,"Chacon et al, 2020",TLP,0.7668,0.10111223458038422,-3.25825,-0.109333333333333,-0.026929892814353946,-0.14899763450830403
QUEAGR,-3.42933333333333,1.657995239782142,Sedgwick,0.8255126054812163,-0.1949603325652723,0.427924590433852,1.8436,-5.033,-0.28,2.3368603308964984,1.2113685404198882,6.8766,QUEAGR,10.7,-4.32,-2.58,0.2332,60.97817065,6.097817065,0.80261379,9.89,NA,-3.12,angiosperm,tree,NA,NA,"Chacon et al, 2020",TLP,0.7668,0.10111223458038422,-3.25825,-0.109333333333333,-0.4296169865450122,-0.14899763450830403
QUEAGR,-3.38,1.5971889474524836,StuntRanch,0.8255126054812163,-0.1949603325652723,0.427924590433852,1.8436,-5.033,-0.28,2.3368603308964984,1.2113685404198882,6.8766,QUEAGR,10.7,-4.32,-2.58,0.2332,60.97817065,6.097817065,0.80261379,9.89,NA,-3.12,angiosperm,tree,NA,NA,"Chacon et al, 2020",TLP,0.7668,0.10111223458038422,-3.25825,-0.109333333333333,-0.3936714558621809,-0.14899763450830403
QUEAGR,-3.24,1.4114326040931544,StuntRanch,0.8255126054812163,-0.1949603325652723,0.427924590433852,1.8436,-5.033,-0.28,2.3368603308964984,1.2113685404198882,6.8766,QUEAGR,10.7,-4.32,-2.58,0.2332,60.97817065,6.097817065,0.80261379,9.89,NA,-3.12,angiosperm,tree,NA,NA,"Chacon et al, 2020",TLP,0.7668,0.10111223458038422,-3.25825,-0.109333333333333,-0.2916638687892749,-0.14899763450830403
QUEAGR,-2.94475,1.566931114136884,Sedgwick,0.8255126054812163,-0.1949603325652723,0.427924590433852,1.8436,-5.033,-0.28,2.3368603308964984,1.2113685404198882,6.8766,QUEAGR,10.7,-4.32,-2.58,0.2332,60.97817065,6.097817065,0.80261379,9.89,NA,-3.12,angiosperm,tree,NA,NA,"Chacon et al, 2020",TLP,0.7668,0.10111223458038422,-3.25825,-0.109333333333333,-0.07653715390873503,-0.14899763450830403
QUEAGR,-2.65083333333333,1.5059803305795367,Sedgwick,0.8255126054812163,-0.1949603325652723,0.427924590433852,1.8436,-5.033,-0.28,2.3368603308964984,1.2113685404198882,6.8766,QUEAGR,10.7,-4.32,-2.58,0.2332,60.97817065,6.097817065,0.80261379,9.89,NA,-3.12,angiosperm,tree,NA,NA,"Chacon et al, 2020",TLP,0.7668,0.10111223458038422,-3.25825,-0.109333333333333,0.13761806014254144,-0.14899763450830403
