x1,species,date,mwp,lfm,study,tissue_age,sp_site,ilfm,study_nice,mwp_c
783,ARCPAT,2021-09-17,-3.396666667,1.081697195,SEKI,old,ARCPAT_SEKI,0.9244731377897305,PrC,-0.795938225268229
784,ARCPAT,2021-10-17,-1.615,1.046008517,SEKI,old,ARCPAT_SEKI,0.9560151602474954,PrC,0.9857284417317709
785,ARCPAT,2021-05-14,-1.446666667,0.9869899168,SEKI,old,ARCPAT_SEKI,1.0131815766083823,PrC,1.154061774731771
786,ARCPAT,2021-06-15,-1.08,0.9671743193,SEKI,old,ARCPAT_SEKI,1.0339397769822485,PrC,1.5207284417317708
787,ARCPAT,2021-07-09,-1.87,1.601512836,SEKI,old,ARCPAT_SEKI,0.6244096066676795,PrC,0.7307284417317708
788,ARCPAT,2021-08-20,-2.436666667,1.168980643,SEKI,old,ARCPAT_SEKI,0.8554461581448103,PrC,0.16406177473177097
789,ARCPAT,2021-09-17,-2.98,1.038162339,SEKI,old,ARCPAT_SEKI,0.963240489886428,PrC,-0.3792715582682291
790,ARCPAT,2021-10-17,-2.055,0.9763761119,SEKI,old,ARCPAT_SEKI,1.02419547939782,PrC,0.5457284417317707
791,ARCPAT,2021-05-14,-1.463333333,1.138019256,SEKI,old,ARCPAT_SEKI,0.878719753402837,PrC,1.1373951087317709
792,ARCPAT,2021-06-15,-1.353333333,0.9952257084,SEKI,old,ARCPAT_SEKI,1.00479719480687,PrC,1.247395108731771
793,ARCPAT,2021-07-09,-1.81,1.312736028,SEKI,old,ARCPAT_SEKI,0.7617677725532799,PrC,0.7907284417317708
794,ARCPAT,2021-08-20,-2.625,0.9370079139,SEKI,old,ARCPAT_SEKI,1.0672268453292089,PrC,-0.024271558268229132
795,ARCPAT,2021-09-17,-2.606666667,1.045680828,SEKI,old,ARCPAT_SEKI,0.9563147503742891,PrC,-0.005938225268228958
796,ARCPAT,2021-10-17,-1.33,1.017657896,SEKI,old,ARCPAT_SEKI,0.9826484950695061,PrC,1.2707284417317708
797,ARCPAT,2021-05-14,-1.56,1.051098608,SEKI,old,ARCPAT_SEKI,0.9513855240497093,PrC,1.0407284417317708
798,ARCPAT,2021-06-15,-1.305,1.137156275,SEKI,old,ARCPAT_SEKI,0.87938660849407,PrC,1.295728441731771
799,ARCPAT,2021-07-09,-1.97,1.355560919,SEKI,old,ARCPAT_SEKI,0.7377019992120325,PrC,0.6307284417317709
800,ARCPAT,2021-08-20,-3.635,1.01694872,SEKI,old,ARCPAT_SEKI,0.9833337515779557,PrC,-1.034271558268229
801,ARCPAT,2021-09-17,-3.53,0.8912496488,SEKI,old,ARCPAT_SEKI,1.122020077479328,PrC,-0.9292715582682289
802,ARCPAT,2021-10-17,-1.99,0.9865170117,SEKI,old,ARCPAT_SEKI,1.0136672638586999,PrC,0.6107284417317709
803,ARCPAT,2021-05-14,-1.555,0.9724467704,SEKI,old,ARCPAT_SEKI,1.0283339206203197,PrC,1.045728441731771
804,ARCPAT,2021-06-15,-1.41,1.024891347,SEKI,old,ARCPAT_SEKI,0.9757131845508692,PrC,1.190728441731771
805,ARCPAT,2021-07-09,-2.035,1.874331551,SEKI,old,ARCPAT_SEKI,0.5335235377468177,PrC,0.5657284417317707
806,ARCPAT,2021-08-20,-2.705,1.106614919,SEKI,old,ARCPAT_SEKI,0.903656712764777,PrC,-0.1042715582682292
807,ARCPAT,2021-09-17,-2.94,0.961048637,SEKI,old,ARCPAT_SEKI,1.040530064244813,PrC,-0.3392715582682291
808,ARCPAT,2021-10-17,-2.375,0.9571904976,SEKI,old,ARCPAT_SEKI,1.044724119710066,PrC,0.22572844173177087
809,CALDEC,2021-04-24,-1.235,0.9564025459,SEKI,new,CALDEC_SEKI,1.0455848369359722,PrC,1.3657284417317708
810,CALDEC,2021-04-24,-1.005,1.017575982,SEKI,new,CALDEC_SEKI,0.9827275974365518,PrC,1.595728441731771
811,CALDEC,2021-04-24,-0.845,1.009016942,SEKI,new,CALDEC_SEKI,0.9910636366698391,PrC,1.755728441731771
812,CALDEC,2021-04-24,-0.915,0.9914238742,SEKI,new,CALDEC_SEKI,1.0086503119636092,PrC,1.6857284417317708
813,CALDEC,2021-04-24,-0.525,0.8620055574,SEKI,new,CALDEC_SEKI,1.1600853282387436,PrC,2.075728441731771
814,CALDEC,2021-04-24,-0.86,1.04327026,SEKI,new,CALDEC_SEKI,0.9585243999958363,PrC,1.740728441731771
815,CALDEC,2021-04-24,-1.385,1.021029459,SEKI,new,CALDEC_SEKI,0.9794036706633359,PrC,1.2157284417317709
816,CALDEC,2021-04-24,-1.45,1.000605907,SEKI,new,CALDEC_SEKI,0.9993944599009849,PrC,1.150728441731771
817,CALDEC,2021-04-24,-1.605,0.9814264142,SEKI,new,CALDEC_SEKI,1.0189250926317692,PrC,0.9957284417317709
818,CALDEC,2021-04-24,-1.22,1.091698531,SEKI,new,CALDEC_SEKI,0.9160037973890065,PrC,1.380728441731771
819,CALDEC,2021-04-24,-1.69,1.144207167,SEKI,new,CALDEC_SEKI,0.8739676073013096,PrC,0.9107284417317709
820,CALDEC,2020-08-04,-1.94,1.131305017,SEKI,new,CALDEC_SEKI,0.8839349114280468,PrC,0.6607284417317709
821,CALDEC,2020-08-26,-1.9695,1.061078399,SEKI,new,CALDEC_SEKI,0.9424374305823562,PrC,0.6312284417317708
822,CALDEC,2020-10-19,-2.96,1.072978004,SEKI,new,CALDEC_SEKI,0.9319855544774056,PrC,-0.3592715582682291
823,CALDEC,2021-05-15,-1.533333333,0.9620601023,SEKI,new,CALDEC_SEKI,1.0394360992720693,PrC,1.0673951087317708
824,CALDEC,2021-05-15,-1.595,0.9944937004,SEKI,new,CALDEC_SEKI,1.0055367868069807,PrC,1.005728441731771
825,CALDEC,2021-05-15,-1.663333333,1.059839167,SEKI,new,CALDEC_SEKI,0.9435393889344721,PrC,0.9373951087317709
826,CALDEC,2021-05-15,-1.355,1.103902591,SEKI,new,CALDEC_SEKI,0.9058770295068543,PrC,1.2457284417317709
827,CALDEC,2020-08-04,-1.805,1.328522138,SEKI,new,CALDEC_SEKI,0.7527160981340003,PrC,0.7957284417317709
828,CALDEC,2020-08-26,-2.1805,1.186885863,SEKI,new,CALDEC_SEKI,0.8425409984009556,PrC,0.420228441731771
829,CALDEC,2020-10-19,-3.4055,1.058267328,SEKI,new,CALDEC_SEKI,0.9449408231187499,PrC,-0.8047715582682291
830,CALDEC,2020-08-04,-1.86,1.097549314,SEKI,new,CALDEC_SEKI,0.9111207917897709,PrC,0.7407284417317708
831,CALDEC,2020-08-26,-2.3325,1.110271415,SEKI,new,CALDEC_SEKI,0.9006806682490336,PrC,0.26822844173177085
832,CALDEC,2020-10-19,-2.862,1.019708458,SEKI,new,CALDEC_SEKI,0.9806724580487887,PrC,-0.26127155826822923
833,CALDEC,2020-08-04,-1.774,1.047165336,SEKI,new,CALDEC_SEKI,0.9549590361917787,PrC,0.8267284417317708
834,CALDEC,2020-08-26,-2.2655,1.074174326,SEKI,new,CALDEC_SEKI,0.9309475899724677,PrC,0.335228441731771
835,CALDEC,2020-10-19,-3.584,1.054198905,SEKI,new,CALDEC_SEKI,0.9485875912572684,PrC,-0.9832715582682292
836,CALDEC,2020-08-04,-1.98,1.178588963,SEKI,new,CALDEC_SEKI,0.8484722251721952,PrC,0.6207284417317709
837,CALDEC,2020-08-26,-2.639,1.07787132,SEKI,new,CALDEC_SEKI,0.9277545301047624,PrC,-0.03827155826822892
838,CALDEC,2020-10-19,-2.6205,1.252048176,SEKI,new,CALDEC_SEKI,0.7986913116991754,PrC,-0.01977155826822896
839,CALDEC,2020-08-04,-2.19,1.180749393,SEKI,new,CALDEC_SEKI,0.8469197663182708,PrC,0.4107284417317709
840,CALDEC,2020-08-26,-2.5545,1.122841277,SEKI,new,CALDEC_SEKI,0.8905978257869122,PrC,0.046228441731770875
841,CALDEC,2020-10-19,-3.516,1.017647816,SEKI,new,CALDEC_SEKI,0.9826582283944095,PrC,-0.9152715582682291
842,CALDEC,2020-08-04,-1.56,1.542952278,SEKI,new,CALDEC_SEKI,0.6481081847172981,PrC,1.0407284417317708
843,CALDEC,2020-08-26,-1.926,1.206148968,SEKI,new,CALDEC_SEKI,0.8290849857942257,PrC,0.6747284417317709
844,CALDEC,2020-08-26,-1.926,1.408555018,SEKI,new,CALDEC_SEKI,0.7099474193204713,PrC,0.6747284417317709
845,CALDEC,2020-10-19,-3.232,0.957084433,SEKI,new,CALDEC_SEKI,1.044839896586219,PrC,-0.6312715582682293
846,CALDEC,2020-10-19,-2.2225,0.957084433,SEKI,new,CALDEC_SEKI,1.044839896586219,PrC,0.3782284417317707
847,CALDEC,2020-10-19,-3.232,1.017609162,SEKI,new,CALDEC_SEKI,0.9826955547792129,PrC,-0.6312715582682293
848,CALDEC,2020-10-19,-2.2225,1.017609162,SEKI,new,CALDEC_SEKI,0.9826955547792129,PrC,0.3782284417317707
849,CALDEC,2020-08-04,-1.84,1.52907117,SEKI,new,CALDEC_SEKI,0.6539917955552063,PrC,0.7607284417317708
850,CALDEC,2020-08-26,-1.6755,1.34596739,SEKI,new,CALDEC_SEKI,0.7429600504660072,PrC,0.9252284417317709
851,CALDEC,2021-05-14,-1.7,1.234010128,SEKI,new,CALDEC_SEKI,0.8103661204310635,PrC,0.9007284417317709
852,CALDEC,2021-06-15,-1.403333333,1.407070367,SEKI,new,CALDEC_SEKI,0.7106965106031545,PrC,1.197395108731771
853,CALDEC,2021-05-14,-1.515,1.074029024,SEKI,new,CALDEC_SEKI,0.9310735349364263,PrC,1.085728441731771
854,CALDEC,2021-06-15,-1.34,1.005789651,SEKI,new,CALDEC_SEKI,0.994243676106387,PrC,1.2607284417317708
855,CALDEC,2021-05-14,-1.245,1.131719083,SEKI,new,CALDEC_SEKI,0.8836115030853465,PrC,1.3557284417317708
856,CALDEC,2021-06-15,-1.355,1.09413074,SEKI,new,CALDEC_SEKI,0.9139675574785514,PrC,1.2457284417317709
857,CALDEC,2021-05-14,-1.68,1.107045171,SEKI,new,CALDEC_SEKI,0.9033055074859272,PrC,0.9207284417317709
858,CALDEC,2021-06-15,-1.365,1.2639876,SEKI,new,CALDEC_SEKI,0.7911470017585615,PrC,1.2357284417317709
859,CALDEC,2021-05-14,-1.665,1.178334592,SEKI,new,CALDEC_SEKI,0.8486553876880499,PrC,0.9357284417317708
860,CALDEC,2020-08-04,-1.65,1.590896132,SEKI,new,CALDEC_SEKI,0.6285765487045637,PrC,0.950728441731771
861,CALDEC,2020-08-26,-1.8805,1.465812206,SEKI,new,CALDEC_SEKI,0.68221563165234,PrC,0.7202284417317708
862,CALDEC,2020-10-19,-2.725,0.9836219948,SEKI,new,CALDEC_SEKI,1.0166507106252032,PrC,-0.12427155826822922
863,CALDEC,2020-08-04,-1.865,1.510434853,SEKI,new,CALDEC_SEKI,0.6620609939010723,PrC,0.7357284417317709
864,CALDEC,2020-08-26,-2.4275,1.30575331,SEKI,new,CALDEC_SEKI,0.7658414436644239,PrC,0.17322844173177065
865,CALDEC,2020-10-19,-3.4375,0.9441032369,SEKI,new,CALDEC_SEKI,1.0592061979191378,PrC,-0.8367715582682291
866,CALDEC,2020-08-04,-1.675,1.541915636,SEKI,new,CALDEC_SEKI,0.6485439129433668,PrC,0.9257284417317708
867,CALDEC,2020-08-26,-1.9605,1.458722957,SEKI,new,CALDEC_SEKI,0.6855311320091879,PrC,0.640228441731771
868,CALDEC,2020-10-19,-2.0605,1.167962633,SEKI,new,CALDEC_SEKI,0.856191775101079,PrC,0.5402284417317706
869,CALDEC,2021-04-24,-1.235,0.8806827813,SEKI,old,CALDEC_SEKI,1.1354826291980782,PrC,1.3657284417317708
870,CALDEC,2021-04-24,-1.005,0.8220119101,SEKI,old,CALDEC_SEKI,1.2165273856900045,PrC,1.595728441731771
871,CALDEC,2021-04-24,-0.845,0.870188148,SEKI,old,CALDEC_SEKI,1.1491767640117296,PrC,1.755728441731771
872,CALDEC,2021-04-24,-0.915,0.8664269738,SEKI,old,CALDEC_SEKI,1.1541653598504344,PrC,1.6857284417317708
873,CALDEC,2021-04-24,-0.525,0.8054171603,SEKI,old,CALDEC_SEKI,1.241592617206619,PrC,2.075728441731771
874,CALDEC,2021-04-24,-0.86,0.9279447625,SEKI,old,CALDEC_SEKI,1.0776503520596141,PrC,1.740728441731771
875,CALDEC,2021-04-24,-1.385,0.8854985573,SEKI,old,CALDEC_SEKI,1.1293073170543944,PrC,1.2157284417317709
876,CALDEC,2021-04-24,-1.45,0.9259311159,SEKI,old,CALDEC_SEKI,1.0799939464481711,PrC,1.150728441731771
877,CALDEC,2021-04-24,-1.605,0.9053058256,SEKI,old,CALDEC_SEKI,1.104599099798392,PrC,0.9957284417317709
878,CALDEC,2021-04-24,-1.22,1.000194008,SEKI,old,CALDEC_SEKI,0.9998060296318032,PrC,1.380728441731771
879,CALDEC,2021-04-24,-1.69,1.026315502,SEKI,old,CALDEC_SEKI,0.9743592472794977,PrC,0.9107284417317709
880,CALDEC,2021-05-15,-1.663333333,0.8871261156,SEKI,old,CALDEC_SEKI,1.1272354430955498,PrC,0.9373951087317709
881,CALDEC,2021-06-16,-1.89,0.8644494266,SEKI,old,CALDEC_SEKI,1.1568056721758024,PrC,0.710728441731771
882,CALDEC,2021-07-08,-1.816666667,1.019305833,SEKI,old,CALDEC_SEKI,0.9810598228961572,PrC,0.7840617747317709
883,CALDEC,2021-07-30,-2.125,0.9259593525,SEKI,old,CALDEC_SEKI,1.0799610126514705,PrC,0.47572844173177087
884,CALDEC,2021-08-19,-2.226666667,0.9400446832,SEKI,old,CALDEC_SEKI,1.0637792201493088,PrC,0.37406177473177094
885,CALDEC,2021-09-16,-2.65,0.9811031415,SEKI,old,CALDEC_SEKI,1.0192608276344002,PrC,-0.04927155826822904
886,CALDEC,2021-10-16,-1.935,1.000620806,SEKI,old,CALDEC_SEKI,0.9993795791609795,PrC,0.6657284417317708
887,CALDEC,2021-05-15,-1.533333333,0.9235745715,SEKI,old,CALDEC_SEKI,1.082749602315139,PrC,1.0673951087317708
888,CALDEC,2021-06-16,-1.68,0.9518772632,SEKI,old,CALDEC_SEKI,1.050555611170102,PrC,0.9207284417317709
889,CALDEC,2021-07-08,-1.873333333,0.9522846387,SEKI,old,CALDEC_SEKI,1.050106196572842,PrC,0.7273951087317709
890,CALDEC,2021-08-19,-2,0.9743544712,SEKI,old,CALDEC_SEKI,1.0263205327814788,PrC,0.6007284417317709
891,CALDEC,2021-09-16,-2.305,0.8878529509,SEKI,old,CALDEC_SEKI,1.126312638806143,PrC,0.2957284417317707
892,CALDEC,2021-10-16,-1.675,0.9913151365,SEKI,old,CALDEC_SEKI,1.0087609511649982,PrC,0.9257284417317708
893,CALDEC,2021-05-15,-1.595,0.8521826065,SEKI,old,CALDEC_SEKI,1.1734574167232783,PrC,1.005728441731771
894,CALDEC,2021-06-16,-1.54,0.8477383962,SEKI,old,CALDEC_SEKI,1.1796091866105332,PrC,1.0607284417317708
895,CALDEC,2021-07-08,-2.07,0.9635523029,SEKI,old,CALDEC_SEKI,1.037826381598906,PrC,0.530728441731771
896,CALDEC,2021-07-30,-2.195,1.023122911,SEKI,old,CALDEC_SEKI,0.9773996743192862,PrC,0.40572844173177103
897,CALDEC,2021-08-19,-2.49,0.925454581,SEKI,old,CALDEC_SEKI,1.0805500567293642,PrC,0.11072844173177065
898,CALDEC,2021-09-16,-2.99,0.9316340598,SEKI,old,CALDEC_SEKI,1.0733828261009226,PrC,-0.38927155826822935
899,CALDEC,2021-10-16,-2.065,0.9866442514,SEKI,old,CALDEC_SEKI,1.0135365392146651,PrC,0.5357284417317709
900,CALDEC,2021-06-16,-1.35,0.8620695597,SEKI,old,CALDEC_SEKI,1.1599992004682311,PrC,1.2507284417317708
901,CALDEC,2021-07-30,-2.155,0.898272583,SEKI,old,CALDEC_SEKI,1.1132478257994434,PrC,0.44572844173177106
902,CALDEC,2021-08-19,-2.06,0.9273188597,SEKI,old,CALDEC_SEKI,1.0783777225489766,PrC,0.5407284417317708
903,CALDEC,2021-09-16,-2.34,0.9170051318,SEKI,old,CALDEC_SEKI,1.0905064381014842,PrC,0.260728441731771
904,CALDEC,2021-10-16,-1.935,0.9651037493,SEKI,old,CALDEC_SEKI,1.0361580303934272,PrC,0.6657284417317708
905,CALDEC,2021-05-15,-1.663333333,0.7930211836,SEKI,old,CALDEC_SEKI,1.2610003625128887,PrC,0.9373951087317709
906,CALDEC,2021-06-16,-2.12,0.7630264579,SEKI,old,CALDEC_SEKI,1.3105705439785118,PrC,0.48072844173177076
907,CALDEC,2021-07-08,-2.035,0.9119488509,SEKI,old,CALDEC_SEKI,1.0965527277249185,PrC,0.5657284417317707
908,CALDEC,2021-07-30,-2.33,0.9351479846,SEKI,old,CALDEC_SEKI,1.0693494681782796,PrC,0.2707284417317708
909,CALDEC,2021-08-19,-2.39,0.827820603,SEKI,old,CALDEC_SEKI,1.2079911956479779,PrC,0.21072844173177074
910,CALDEC,2021-09-16,-2.765,0.9085260351,SEKI,old,CALDEC_SEKI,1.1006839224920304,PrC,-0.16427155826822926
911,CALDEC,2021-10-16,-2.115,1.01320608,SEKI,old,CALDEC_SEKI,0.9869660474204813,PrC,0.48572844173177065
912,CALDEC,2021-05-15,-1.355,0.7961354159,SEKI,old,CALDEC_SEKI,1.2560677241943057,PrC,1.2457284417317709
913,CALDEC,2021-06-16,-1.745,0.9505588147,SEKI,old,CALDEC_SEKI,1.0520127576909628,PrC,0.8557284417317708
914,CALDEC,2021-07-08,-2.02,0.8809745019,SEKI,old,CALDEC_SEKI,1.135106632306948,PrC,0.5807284417317709
915,CALDEC,2021-07-30,-2.735,0.9514466226,SEKI,old,CALDEC_SEKI,1.051031110150267,PrC,-0.134271558268229
916,CALDEC,2021-08-19,-2.895,0.9080694202,SEKI,old,CALDEC_SEKI,1.1012373919383305,PrC,-0.29427155826822915
917,CALDEC,2021-09-16,-3.335,0.886514092,SEKI,old,CALDEC_SEKI,1.12801365372994,PrC,-0.7342715582682291
918,CALDEC,2021-10-16,-1.52,1.032644839,SEKI,old,CALDEC_SEKI,0.9683871571646909,PrC,1.0807284417317709
919,CALDEC,2021-05-14,-1.7,1.051013232,SEKI,old,CALDEC_SEKI,0.9514628070829083,PrC,0.9007284417317709
920,CALDEC,2021-06-15,-1.403333333,1.020462117,SEKI,old,CALDEC_SEKI,0.9799481855728703,PrC,1.197395108731771
921,CALDEC,2021-07-09,-1.59,1.062687287,SEKI,old,CALDEC_SEKI,0.9410105985393237,PrC,1.0107284417317708
922,CALDEC,2021-07-31,-2.06,1.089958031,SEKI,old,CALDEC_SEKI,0.9174665184883618,PrC,0.5407284417317708
923,CALDEC,2021-08-20,-2.5,1.134423217,SEKI,old,CALDEC_SEKI,0.8815052310411239,PrC,0.10072844173177087
924,CALDEC,2021-09-17,-2.44,1.120833832,SEKI,old,CALDEC_SEKI,0.8921929116072578,PrC,0.16072844173177092
925,CALDEC,2021-10-17,-1.825,1.091636227,SEKI,old,CALDEC_SEKI,0.9160560773511229,PrC,0.7757284417317709
926,CALDEC,2021-05-14,-1.515,0.8961800654,SEKI,old,CALDEC_SEKI,1.115847181396142,PrC,1.085728441731771
927,CALDEC,2021-06-15,-1.34,1.012021842,SEKI,old,CALDEC_SEKI,0.9881209658714065,PrC,1.2607284417317708
928,CALDEC,2021-07-09,-1.705,1.072385841,SEKI,old,CALDEC_SEKI,0.9325001895469823,PrC,0.8957284417317708
929,CALDEC,2021-07-31,-1.72,1.101649735,SEKI,old,CALDEC_SEKI,0.9077295334709993,PrC,0.8807284417317709
930,CALDEC,2021-08-20,-2.01,1.009083612,SEKI,old,CALDEC_SEKI,0.9909981572468546,PrC,0.5907284417317711
931,CALDEC,2021-09-17,-2.125,1.142006371,SEKI,old,CALDEC_SEKI,0.875651857462361,PrC,0.47572844173177087
932,CALDEC,2021-10-17,-2.17,1.110340017,SEKI,old,CALDEC_SEKI,0.9006250199843063,PrC,0.43072844173177094
933,CALDEC,2021-05-14,-1.245,0.9950166347,SEKI,old,CALDEC_SEKI,1.0050083236060696,PrC,1.3557284417317708
934,CALDEC,2021-06-15,-1.355,0.9877548753,SEKI,old,CALDEC_SEKI,1.0123969266122639,PrC,1.2457284417317709
935,CALDEC,2021-07-09,-1.76,1.212129693,SEKI,old,CALDEC_SEKI,0.8249942277422618,PrC,0.8407284417317709
936,CALDEC,2021-07-31,-1.98,1.131341908,SEKI,old,CALDEC_SEKI,0.883906087919798,PrC,0.6207284417317709
937,CALDEC,2021-08-20,-2.43,1.060126489,SEKI,old,CALDEC_SEKI,0.9432836650872517,PrC,0.1707284417317707
938,CALDEC,2021-09-17,-2.62,1.027421733,SEKI,old,CALDEC_SEKI,0.9733101489687878,PrC,-0.01927155826822924
939,CALDEC,2021-10-17,-1.77,1.035279057,SEKI,old,CALDEC_SEKI,0.9659231424015952,PrC,0.8307284417317709
940,CALDEC,2021-05-14,-1.68,0.8532786475,SEKI,old,CALDEC_SEKI,1.1719501043766596,PrC,0.9207284417317709
941,CALDEC,2021-06-15,-1.365,0.865219701,SEKI,old,CALDEC_SEKI,1.1557758091317434,PrC,1.2357284417317709
942,CALDEC,2021-07-09,-1.86,1.230550719,SEKI,old,CALDEC_SEKI,0.8126442775253053,PrC,0.7407284417317708
943,CALDEC,2021-07-31,-2.675,1.017787855,SEKI,old,CALDEC_SEKI,0.9825230229338904,PrC,-0.07427155826822895
944,CALDEC,2021-08-20,-2.905,0.9677100155,SEKI,old,CALDEC_SEKI,1.0333674179070227,PrC,-0.30427155826822894
945,CALDEC,2021-09-17,-3.145,1.024798688,SEKI,old,CALDEC_SEKI,0.9758014053975839,PrC,-0.5442715582682291
946,CALDEC,2021-10-17,-1.565,1.09566174,SEKI,old,CALDEC_SEKI,0.9126904440416073,PrC,1.035728441731771
947,CALDEC,2021-05-14,-1.665,1.047031569,SEKI,old,CALDEC_SEKI,0.9550810401591625,PrC,0.9357284417317708
948,CALDEC,2021-06-15,-1.483333333,0.9981390179,SEKI,old,CALDEC_SEKI,1.0018644518114475,PrC,1.1173951087317708
949,CALDEC,2021-07-09,-1.585,1.232329856,SEKI,old,CALDEC_SEKI,0.8114710482190898,PrC,1.015728441731771
950,CALDEC,2021-08-20,-2.32,1.121219523,SEKI,old,CALDEC_SEKI,0.8918860040220687,PrC,0.28072844173177103
951,CALDEC,2021-09-17,-2.255,1.03392692,SEKI,old,CALDEC_SEKI,0.9671863462071381,PrC,0.345728441731771
952,CALDEC,2021-10-17,-1.985,1.105555932,SEKI,old,CALDEC_SEKI,0.9045223050732092,PrC,0.6157284417317708
953,CEACOR,2020-08-04,-1.705,1.434872315,SEKI,new,CEACOR_SEKI,0.6969261233533521,PrC,0.8957284417317708
954,CEACOR,2020-08-26,-2.3655,1.993306306,SEKI,new,CEACOR_SEKI,0.5016790430000275,PrC,0.23522844173177093
955,CEACOR,2020-10-19,-3.3415,0.8108330798,SEKI,new,CEACOR_SEKI,1.2332994606567604,PrC,-0.740771558268229
956,CEACOR,2021-05-15,-1,2.391161432,SEKI,new,CEACOR_SEKI,0.41820681222830963,PrC,1.6007284417317709
957,CEACOR,2021-06-16,-1.743333333,1.957218167,SEKI,new,CEACOR_SEKI,0.5109292448132073,PrC,0.8573951087317708
958,CEACOR,2021-05-15,-1.09,2.325147348,SEKI,new,CEACOR_SEKI,0.43008027033648455,PrC,1.5107284417317708
959,CEACOR,2021-06-16,-1.525,1.905731119,SEKI,new,CEACOR_SEKI,0.524732996187171,PrC,1.075728441731771
960,CEACOR,2021-05-15,-1.72,1.952803407,SEKI,new,CEACOR_SEKI,0.5120843175587516,PrC,0.8807284417317709
961,CEACOR,2021-06-16,-1.66,1.661824052,SEKI,new,CEACOR_SEKI,0.6017484214387817,PrC,0.940728441731771
962,CEACOR,2021-05-15,-1.036666667,2.06372674,SEKI,new,CEACOR_SEKI,0.4845602766187931,PrC,1.5640617747317709
963,CEACOR,2021-06-16,-1.94,1.774143081,SEKI,new,CEACOR_SEKI,0.5636523968722678,PrC,0.6607284417317709
964,CEACOR,2021-05-15,-1.02,2.5087916200000002,SEKI,new,CEACOR_SEKI,0.39859827019033167,PrC,1.5807284417317709
965,CEACOR,2021-06-16,-1.72,2.070404016,SEKI,new,CEACOR_SEKI,0.4829975175241353,PrC,0.8807284417317709
966,CEACOR,2021-05-15,-1.426666667,1.763513514,SEKI,new,CEACOR_SEKI,0.5670498082726912,PrC,1.1740617747317708
967,CEACOR,2021-06-16,-1.775,1.202821429,SEKI,new,CEACOR_SEKI,0.8313786035815628,PrC,0.825728441731771
968,CEACOR,2020-08-04,-2.58,1.059111436,SEKI,new,CEACOR_SEKI,0.9441877086860196,PrC,0.020728441731770797
969,CEACOR,2020-08-26,-3.506,0.9367190649,SEKI,new,CEACOR_SEKI,1.0675559380301025,PrC,-0.9052715582682289
970,CEACOR,2020-10-19,-3.6495,0.7994967762,SEKI,new,CEACOR_SEKI,1.2507867820968457,PrC,-1.0487715582682293
971,CEACOR,2020-08-04,-1.9,1.137795276,SEKI,new,CEACOR_SEKI,0.8788927332477341,PrC,0.700728441731771
972,CEACOR,2020-08-26,-3.509,1.228392245,SEKI,new,CEACOR_SEKI,0.8140722184386633,PrC,-0.908271558268229
973,CEACOR,2020-10-19,-3.677,0.7562751315,SEKI,new,CEACOR_SEKI,1.3222701082562305,PrC,-1.0762715582682292
974,CEACOR,2020-08-04,-2.175,1.143551339,SEKI,new,CEACOR_SEKI,0.8744688287230452,PrC,0.42572844173177105
975,CEACOR,2020-08-26,-2.6555,0.9994332672,SEKI,new,CEACOR_SEKI,1.0005670541681964,PrC,-0.054771558268229104
976,CEACOR,2020-10-19,-3.655,1.902571819,SEKI,new,CEACOR_SEKI,0.5256043372520909,PrC,-1.054271558268229
977,CEACOR,2020-08-04,-2.155,1.210245885,SEKI,new,CEACOR_SEKI,0.8262783723491033,PrC,0.44572844173177106
978,CEACOR,2020-08-26,-2.6615,1.081851643,SEKI,new,CEACOR_SEKI,0.9243411575611019,PrC,-0.06077155826822933
979,CEACOR,2020-10-19,-3.937,0.7745353339,SEKI,new,CEACOR_SEKI,1.2910966824001728,PrC,-1.336271558268229
980,CEACOR,2020-08-04,-2.085,1.195196992,SEKI,new,CEACOR_SEKI,0.836682159253627,PrC,0.5157284417317709
981,CEACOR,2020-08-26,-2.643,1.077511691,SEKI,new,CEACOR_SEKI,0.9280641763356979,PrC,-0.042271558268228926
982,CEACOR,2020-10-19,-4.0845,0.8121936515,SEKI,new,CEACOR_SEKI,1.231233460336891,PrC,-1.4837715582682294
983,CEACOR,2020-08-04,-1.455,1.658910874,SEKI,new,CEACOR_SEKI,0.6028051390059186,PrC,1.1457284417317708
984,CEACOR,2020-10-19,-3.3145,0.8425807345,SEKI,new,CEACOR_SEKI,1.186829889474526,PrC,-0.7137715582682289
985,CEACOR,2020-08-04,-1.534,2.03350631,SEKI,new,CEACOR_SEKI,0.4917614443006081,PrC,1.0667284417317708
986,CEACOR,2020-08-26,-1.8755,2.960844687,SEKI,new,CEACOR_SEKI,0.337741457493748,PrC,0.7252284417317709
987,CEACOR,2020-10-19,-4.08,0.8052020317,SEKI,new,CEACOR_SEKI,1.2419243377823186,PrC,-1.4792715582682292
988,CEACOR,2020-10-19,-3.3295,0.8052020317,SEKI,new,CEACOR_SEKI,1.2419243377823186,PrC,-0.728771558268229
989,CEACOR,2020-10-19,-4.08,0.8827494766,SEKI,new,CEACOR_SEKI,1.132824234404083,PrC,-1.4792715582682292
990,CEACOR,2020-10-19,-3.3295,0.8827494766,SEKI,new,CEACOR_SEKI,1.132824234404083,PrC,-0.728771558268229
991,CEACOR,2021-05-14,-2,2.106060606,SEKI,new,CEACOR_SEKI,0.47482014389855604,PrC,0.6007284417317709
